bs_code,name,target_date,buy_date,entry_px,exit_date,exit_px,exit_reason,ret,pnl,ret_sum_by_stock
sh.601127,赛力斯,2025-05-26,2025-05-26,143.72784,2025-07-07,136.2519961,hold_30d_close,-0.052613888888888696,-0.052613888888888696,-0.052613888888888696
sh.601133,柏诚股份,2025-06-26,2025-06-26,13.20924072,2025-08-06,13.02992976,hold_30d_close,-0.014174660633484226,-0.014174660633484226,0.18008194781597522
sh.601133,柏诚股份,2025-07-09,2025-07-09,13.33874308,2025-08-19,13.1494704,hold_30d_close,-0.014789693801344272,-0.014789693801344272,0.18008194781597522
sh.601133,柏诚股份,2025-12-15,2025-12-15,15.55,2026-01-27,18.81,hold_30d_close,0.20904630225080373,0.20904630225080373,0.18008194781597522
sh.601162,天风证券,2025-06-26,2025-06-26,4.7,2025-08-06,4.99,hold_30d_close,0.06110212765957439,0.06110212765957439,0.06110212765957439
sh.601179,中国西电,2025-07-22,2025-07-22,7.25324516,2025-09-01,6.50906816,hold_30d_close,-0.10319917920656625,-0.10319917920656625,-0.10319917920656625
sh.601188,龙江交通,2025-04-24,2025-04-24,3.80599288,2025-06-10,3.40381322,hold_30d_close,-0.10627010309278347,-0.10627010309278347,-0.10627010309278347
sh.601198,东兴证券,2025-12-19,2025-12-19,13.77,2026-02-02,13.67,hold_30d_close,-0.00786216412490921,-0.00786216412490921,-0.00786216412490921
sh.601208,东材科技,2025-07-07,2025-07-07,11.03980176,2025-08-15,19.15026984,hold_30d_close,0.7340570397111913,0.7340570397111913,0.7340570397111913
sh.601212,白银有色,2025-06-09,2025-06-09,3.14,2025-07-18,3.25,hold_30d_close,0.03443184713375784,0.03443184713375784,1.2632157775619646
sh.601212,白银有色,2025-09-02,2025-09-02,4.26,2025-10-21,5.64,hold_30d_close,0.323343661971831,0.323343661971831,1.2632157775619646
sh.601212,白银有色,2025-12-23,2025-12-23,5.96,2026-02-04,11.36,hold_30d_close,0.9054402684563757,0.9054402684563757,1.2632157775619646
sh.601218,吉鑫科技,2025-07-01,2025-07-01,4.31307504,2025-08-11,4.33304298,hold_30d_close,0.004029629629629539,0.004029629629629539,0.1642050813609256
sh.601218,吉鑫科技,2025-09-26,2025-09-26,5.15172852,2025-11-14,5.98,hold_30d_close,0.16017545173129605,0.16017545173129605,0.1642050813609256
sh.601226,华电科工,2025-11-11,2025-11-11,8.51,2025-12-22,8.01,hold_30d_close,-0.05935440658049358,-0.05935440658049358,-0.05935440658049358
sh.601231,环旭电子,2025-12-09,2025-12-09,24.16,2026-01-21,31.01,hold_30d_close,0.28292649006622533,0.28292649006622533,0.28292649006622533
sh.601238,广汽集团,2025-11-25,2025-11-25,9.0,2026-01-07,8.46,hold_30d_close,-0.060599999999999946,-0.060599999999999946,-0.14660540540540526
sh.601238,广汽集团,2025-12-01,2025-12-01,9.25,2026-01-13,8.46,hold_30d_close,-0.08600540540540531,-0.08600540540540531,-0.14660540540540526
sh.601279,英利汽车,2025-07-17,2025-07-17,4.45,2025-08-27,4.16,hold_30d_close,-0.06576853932584266,-0.06576853932584266,-0.1087497564456201
sh.601279,英利汽车,2025-11-17,2025-11-17,4.83,2025-12-26,5.42,hold_30d_close,0.12155320910973082,0.12155320910973082,-0.1087497564456201
sh.601279,英利汽车,2025-12-25,2025-12-25,5.49,2026-02-06,4.59,hold_30d_close,-0.16453442622950826,-0.16453442622950826,-0.1087497564456201
sh.601326,秦港股份,2025-10-24,2025-10-24,3.73,2025-12-04,3.58,hold_30d_close,-0.04081447721179628,-0.04081447721179628,-0.16579258666453248
sh.601326,秦港股份,2025-10-29,2025-10-29,4.02,2025-12-09,3.52,hold_30d_close,-0.1249781094527362,-0.1249781094527362,-0.16579258666453248
sh.601333,广深铁路,2025-09-01,2025-09-01,3.2,2025-10-20,3.42,hold_30d_close,0.06814999999999986,0.06814999999999986,0.06814999999999986
sh.601339,百隆东方,2025-07-04,2025-07-04,4.86559,2025-08-14,5.43972962,hold_30d_close,0.11739999999999988,0.11739999999999988,0.11739999999999988
sh.601366,利群股份,2025-12-17,2025-12-17,5.49,2026-01-29,5.04,hold_30d_close,-0.08256721311475408,-0.08256721311475408,-0.1317653439558755
sh.601366,利群股份,2025-12-18,2025-12-18,5.35,2026-01-30,5.09,hold_30d_close,-0.049198130841121415,-0.049198130841121415,-0.1317653439558755
sh.601375,中原证券,2025-07-14,2025-07-14,4.470588,2025-08-22,4.75965387,hold_30d_close,0.06405947432418284,0.06405947432418284,0.06405947432418284
sh.601399,国机重装,2025-07-22,2025-07-22,3.58,2025-09-01,3.33,hold_30d_close,-0.07043240223463683,-0.07043240223463683,-0.07043240223463683
sh.601512,中新集团,2025-07-16,2025-07-16,8.99,2025-08-26,8.1,hold_30d_close,-0.09959888765294773,-0.09959888765294773,-0.014901469022195718
sh.601512,中新集团,2025-08-28,2025-08-28,8.91,2025-10-16,9.67,hold_30d_close,0.08469741863075202,0.08469741863075202,-0.014901469022195718
sh.601515,衢州东峰,2025-10-22,2025-10-22,5.0,2025-12-02,4.52,hold_30d_close,-0.09660000000000009,-0.09660000000000009,-0.09660000000000009
sh.601519,大智慧,2025-06-26,2025-06-26,10.84,2025-08-06,13.26,hold_30d_close,0.2226472324723247,0.2226472324723247,0.2226472324723247
sh.601566,九牧王,2025-11-13,2025-11-13,11.0,2025-12-24,15.46,hold_30d_close,0.4048545454545455,0.4048545454545455,0.4048545454545455
sh.601608,中信重工,2025-07-23,2025-07-23,5.33636769,2025-09-02,5.27,hold_30d_close,-0.013036866021126924,-0.013036866021126924,0.008919524956316628
sh.601608,中信重工,2025-10-21,2025-10-21,6.65,2025-12-01,6.8,hold_30d_close,0.021956390977443552,0.021956390977443552,0.008919524956316628
sh.601611,中国核建,2025-12-15,2025-12-15,13.2,2026-01-27,16.23,hold_30d_close,0.22894545454545473,0.22894545454545473,0.22894545454545473
sh.601618,中国中冶,2025-10-09,2025-10-09,4.0,2025-11-19,3.3,hold_30d_close,-0.17560000000000003,-0.17560000000000003,-0.17560000000000003
sh.601619,嘉泽新能,2025-09-12,2025-09-12,4.80204889,2025-10-31,4.31888586,hold_30d_close,-0.10121601642710472,-0.10121601642710472,-0.10121601642710472
sh.601669,中国电建,2025-07-22,2025-07-22,6.15,2025-09-01,5.85,hold_30d_close,-0.049380487804878206,-0.049380487804878206,-0.049380487804878206
sh.601677,明泰铝业,2026-01-21,2026-01-21,17.02,2026-02-13,15.89,hold_30d_close,-0.06699247943595761,-0.06699247943595761,-0.06699247943595761
sh.601686,友发集团,2025-10-21,2025-10-21,6.52989663,2025-12-01,6.12835101,hold_30d_close,-0.06209341142020493,-0.06209341142020493,-0.06209341142020493
sh.601696,中银证券,2025-07-11,2025-07-11,13.0062916,2025-08-21,16.93556064,hold_30d_close,0.3015052549675265,0.3015052549675265,0.3015052549675265
sh.601699,潞安环能,2025-07-23,2025-07-23,13.5,2025-09-02,13.02,hold_30d_close,-0.036155555555555566,-0.036155555555555566,-0.029482828282828246
sh.601699,潞安环能,2026-02-05,2026-02-05,13.75,2026-02-13,13.85,hold_30d_close,0.00667272727272732,0.00667272727272732,-0.029482828282828246
sh.601700,风范股份,2025-12-15,2025-12-15,6.16,2026-01-27,6.1,hold_30d_close,-0.010340259740259827,-0.010340259740259827,-0.010340259740259827
sh.601702,华峰铝业,2025-08-14,2025-08-14,18.46,2025-09-24,16.88,hold_30d_close,-0.08619046587215613,-0.08619046587215613,-0.08619046587215613
sh.601718,际华集团,2025-06-16,2025-06-16,2.93,2025-07-25,3.97,hold_30d_close,0.3543488054607508,0.3543488054607508,0.6250421808550727
sh.601718,际华集团,2025-06-18,2025-06-18,3.17,2025-07-29,4.03,hold_30d_close,0.27069337539432187,0.27069337539432187,0.6250421808550727
sh.601727,上海电气,2025-09-26,2025-09-26,9.76,2025-11-14,9.06,hold_30d_close,-0.07232131147540972,-0.07232131147540972,-0.07232131147540972
sh.601788,光大证券,2025-08-25,2025-08-25,20.867616,2025-10-13,18.61192608,hold_30d_close,-0.10869523809523814,-0.10869523809523814,-0.10869523809523814
sh.601789,宁波建工,2025-09-26,2025-09-26,6.0,2025-11-14,5.72,hold_30d_close,-0.04726666666666675,-0.04726666666666675,-0.04726666666666675
sh.601799,星宇股份,2026-02-04,2026-02-04,143.87,2026-02-13,151.5,hold_30d_close,0.05243398901786327,0.05243398901786327,0.05243398901786327
sh.601800,中国交建,2025-07-23,2025-07-23,10.4489288,2025-09-02,8.871732,hold_30d_close,-0.15154339622641505,-0.15154339622641505,-0.15154339622641505
sh.601825,沪农商行,2025-06-04,2025-06-04,9.4447287,2025-07-15,9.63408578,hold_30d_close,0.019448969749655088,0.019448969749655088,0.019448969749655088
sh.601868,中国能建,2025-07-22,2025-07-22,2.77628,2025-09-01,2.43,hold_30d_close,-0.12532805336637504,-0.12532805336637504,-0.12532805336637504
sh.601872,招商轮船,2025-12-02,2025-12-02,9.47,2026-01-14,11.25,hold_30d_close,0.1873619852164729,0.1873619852164729,0.1873619852164729
sh.601877,正泰电器,2025-08-29,2025-08-29,28.05,2025-10-17,28.68,hold_30d_close,0.021859893048128343,0.021859893048128343,-0.1278310160427808
sh.601877,正泰电器,2025-11-07,2025-11-07,33.0,2025-12-18,28.08,hold_30d_close,-0.14969090909090915,-0.14969090909090915,-0.1278310160427808
sh.601886,江河集团,2026-01-07,2026-01-07,9.23,2026-02-13,9.25,hold_30d_close,0.0015668472372697868,0.0015668472372697868,0.0015668472372697868
sh.601888,中国中免,2025-07-25,2025-07-25,71.99265144,2025-09-04,67.536723,hold_30d_close,-0.06249421212960411,-0.06249421212960411,-0.06249421212960411
sh.601908,京运通,2025-09-03,2025-09-03,4.26,2025-10-22,4.11,hold_30d_close,-0.03581126760563365,-0.03581126760563365,-0.03581126760563365
sh.601929,吉视传媒,2025-08-05,2025-08-05,2.33,2025-09-15,6.14,hold_30d_close,1.6345931330472103,1.6345931330472103,1.6345931330472103
sh.601952,苏垦农发,2025-04-09,2025-04-09,11.23765335,2025-05-23,9.39876462,hold_30d_close,-0.16423636363636368,-0.16423636363636368,-0.16423636363636368
sh.601956,东贝集团,2025-10-20,2025-10-20,8.45,2025-11-28,7.19,hold_30d_close,-0.14971242603550278,-0.14971242603550278,-0.14971242603550278
sh.601958,金钼股份,2025-07-25,2025-07-25,12.71631072,2025-09-04,15.45,hold_30d_close,0.21437503011628206,0.21437503011628206,0.21437503011628206
sh.601965,中国汽研,2026-01-20,2026-01-20,19.55,2026-02-13,19.33,hold_30d_close,-0.011853196930946396,-0.011853196930946396,-0.011853196930946396
sh.601968,宝钢包装,2026-01-20,2026-01-20,6.4,2026-02-13,5.94,hold_30d_close,-0.07247500000000003,-0.07247500000000003,-0.07247500000000003
sh.601975,招商南油,2025-09-09,2025-09-09,3.3,2025-10-28,3.2,hold_30d_close,-0.030903030303030165,-0.030903030303030165,-0.030903030303030165
sh.601989,中国重工,2025-08-07,2025-08-07,5.57,2025-08-12,5.1,hold_30d_close,-0.08498061041292655,-0.08498061041292655,-0.08498061041292655
sh.601991,大唐发电,2025-07-23,2025-07-23,3.9524592,2025-09-02,3.60815976,hold_30d_close,-0.08771018193432585,-0.08771018193432585,-0.08771018193432585
sh.601992,金隅集团,2025-07-22,2025-07-22,1.78,2025-09-01,1.65,hold_30d_close,-0.07363370786516861,-0.07363370786516861,-0.16166540185423975
sh.601992,金隅集团,2025-10-13,2025-10-13,1.83,2025-11-21,1.67,hold_30d_close,-0.08803169398907114,-0.08803169398907114,-0.16166540185423975
sh.603004,鼎龙科技,2025-09-08,2025-09-08,26.35,2025-10-27,23.62,hold_30d_close,-0.10420531309297916,-0.10420531309297916,-0.10420531309297916
sh.603006,联明股份,2025-09-15,2025-09-15,16.58856537,2025-11-03,15.0,hold_30d_close,-0.09636267353853763,-0.09636267353853763,-0.09636267353853763
sh.603011,合锻智能,2025-09-23,2025-09-23,18.56,2025-11-11,22.77,hold_30d_close,0.2262318965517242,0.2262318965517242,0.2262318965517242
sh.603017,中衡设计,2025-06-03,2025-06-03,10.1054742,2025-07-14,9.39907212,hold_30d_close,-0.07050291262135928,-0.07050291262135928,0.044720727742102534
sh.603017,中衡设计,2025-11-27,2025-11-27,10.84,2026-01-09,13.3,hold_30d_close,0.22633726937269388,0.22633726937269388,0.044720727742102534
sh.603017,中衡设计,2025-12-04,2025-12-04,12.64,2026-01-16,12.03,hold_30d_close,-0.048859493670886225,-0.048859493670886225,0.044720727742102534
sh.603017,中衡设计,2026-01-09,2026-01-09,13.3,2026-02-13,12.48,hold_30d_close,-0.06225413533834585,-0.06225413533834585,0.044720727742102534
sh.603019,中科曙光,2025-08-25,2025-08-25,91.03601868,2025-10-13,114.58687984,hold_30d_close,0.25809827680825376,0.25809827680825376,0.25809827680825376
sh.603020,爱普股份,2025-08-29,2025-08-29,10.1,2025-10-17,10.06,hold_30d_close,-0.004560396039603853,-0.004560396039603853,-0.0566783353220324
sh.603020,爱普股份,2025-09-01,2025-09-01,10.87,2025-10-20,10.31,hold_30d_close,-0.05211793928242854,-0.05211793928242854,-0.0566783353220324
sh.603022,新通联,2025-06-23,2025-06-23,10.26,2025-08-01,10.39,hold_30d_close,0.012070565302144388,0.012070565302144388,-0.06913173762079619
sh.603022,新通联,2025-06-24,2025-06-24,11.29,2025-08-04,10.38,hold_30d_close,-0.08120230292294058,-0.08120230292294058,-0.06913173762079619
sh.603023,威帝股份,2025-08-13,2025-08-13,4.51,2025-09-23,4.25,hold_30d_close,-0.05824966740576494,-0.05824966740576494,0.10274729076914012
sh.603023,威帝股份,2025-12-09,2025-12-09,5.26,2026-01-21,6.11,hold_30d_close,0.16099695817490506,0.16099695817490506,0.10274729076914012
sh.603025,大豪科技,2025-08-18,2025-08-18,17.17,2025-09-26,16.86,hold_30d_close,-0.018654746651135822,-0.018654746651135822,-0.018654746651135822
sh.603030,全筑股份,2025-09-16,2025-09-16,3.27,2025-11-04,3.89,hold_30d_close,0.1890024464831805,0.1890024464831805,0.1890024464831805
sh.603031,安孚科技,2025-08-14,2025-08-14,32.7282664,2025-09-24,44.77186931,hold_30d_close,0.36738780487804873,0.36738780487804873,0.36738780487804873
sh.603032,德新科技,2025-09-01,2025-09-01,22.58,2025-10-20,21.96,hold_30d_close,-0.028057927369353263,-0.028057927369353263,-0.028057927369353263
sh.603036,如通股份,2025-08-15,2025-08-15,19.4,2025-09-25,21.86,hold_30d_close,0.1262041237113402,0.1262041237113402,0.1262041237113402
sh.603038,华立股份,2025-08-20,2025-08-20,16.69,2025-09-30,17.43,hold_30d_close,0.04373792690233673,0.04373792690233673,-0.006591802827393051
sh.603038,华立股份,2025-08-21,2025-08-21,18.5,2025-10-09,17.58,hold_30d_close,-0.05032972972972978,-0.05032972972972978,-0.006591802827393051
sh.603042,华脉科技,2025-12-09,2025-12-09,18.9,2026-01-21,17.3,hold_30d_close,-0.08525608465608454,-0.08525608465608454,-0.08525608465608454
sh.603045,福达合金,2025-07-04,2025-07-04,18.53,2025-08-14,18.85,hold_30d_close,0.016669293038316258,0.016669293038316258,0.01054165484736156
sh.603045,福达合金,2025-07-16,2025-07-16,19.9,2025-08-26,19.79,hold_30d_close,-0.006127638190954698,-0.006127638190954698,0.01054165484736156
sh.603048,浙江黎明,2025-07-18,2025-07-18,20.693589,2025-08-28,19.95,hold_30d_close,-0.03653330282146801,-0.03653330282146801,-0.03653330282146801
sh.603051,鹿山新材,2025-09-03,2025-09-03,25.23,2025-10-22,21.45,hold_30d_close,-0.1504216409036861,-0.1504216409036861,-0.1504216409036861
sh.603052,可川科技,2025-08-04,2025-08-04,29.48,2025-09-12,33.36,hold_30d_close,0.13101465400271367,0.13101465400271367,0.5832983763766912
sh.603052,可川科技,2025-09-08,2025-09-08,34.11,2025-10-27,29.26,hold_30d_close,-0.14278704192318964,-0.14278704192318964,0.5832983763766912
sh.603052,可川科技,2026-01-06,2026-01-06,37.42,2026-02-13,59.71,hold_30d_close,0.5950707642971672,0.5950707642971672,0.5832983763766912
sh.603053,成都燃气,2025-08-22,2025-08-22,11.85,2025-10-10,10.89,hold_30d_close,-0.08161265822784798,-0.08161265822784798,-0.08161265822784798
sh.603057,紫燕食品,2025-08-26,2025-08-26,24.78,2025-10-14,19.04,hold_30d_close,-0.23223841807909612,-0.23223841807909612,-0.23223841807909612
sh.603058,永吉股份,2026-01-19,2026-01-19,10.8,2026-02-13,12.8,hold_30d_close,0.18458518518518513,0.18458518518518513,0.18458518518518513
sh.603059,倍加洁,2026-02-02,2026-02-02,38.59,2026-02-13,39.47,hold_30d_close,0.022203835190463806,0.022203835190463806,0.022203835190463806
sh.603067,振华股份,2025-04-23,2025-04-23,14.5470665,2025-06-09,15.57600535,hold_30d_close,0.07013170731707323,0.07013170731707323,0.10635228008153849
sh.603067,振华股份,2026-01-06,2026-01-06,34.22,2026-02-13,35.48,hold_30d_close,0.03622057276446526,0.03622057276446526,0.10635228008153849
sh.603077,和邦生物,2025-10-10,2025-10-10,2.32,2025-11-20,2.31,hold_30d_close,-0.004910344827586077,-0.004910344827586077,-0.004910344827586077
sh.603078,江化微,2026-01-13,2026-01-20,23.56,2026-02-13,24.67,hold_30d_close,0.04651375212224111,0.04651375212224111,0.04651375212224111
sh.603079,圣达生物,2025-04-11,2025-04-11,16.67,2025-05-27,16.39,hold_30d_close,-0.017396640671865703,-0.017396640671865703,-0.017396640671865703
sh.603086,先达股份,2025-04-22,2025-04-22,6.62,2025-06-06,9.07,hold_30d_close,0.3694906344410877,0.3694906344410877,0.30985004403518357
sh.603086,先达股份,2025-07-08,2025-07-08,10.84,2025-08-18,10.2,hold_30d_close,-0.05964059040590415,-0.05964059040590415,0.30985004403518357
sh.603097,江苏华辰,2025-10-28,2025-10-28,27.01,2025-12-08,27.81,hold_30d_close,0.029018659755646038,0.029018659755646038,0.029018659755646038
sh.603098,森特股份,2025-08-14,2025-08-14,12.09,2025-09-24,14.63,hold_30d_close,0.20949098428453267,0.20949098428453267,0.20949098428453267
sh.603102,百合股份,2025-05-19,2025-05-19,46.210729,2025-06-30,41.42251091,hold_30d_close,-0.10421702127659578,-0.10421702127659578,-0.10421702127659578
sh.603103,横店影视,2025-07-17,2025-07-17,17.97967868,2025-08-27,16.64160998,hold_30d_close,-0.07502116868798243,-0.07502116868798243,-0.07502116868798243
sh.603105,芯能科技,2025-11-06,2025-11-06,10.8,2025-12-17,9.4,hold_30d_close,-0.13022962962962964,-0.13022962962962964,-0.13022962962962964
sh.603106,恒银科技,2025-11-25,2025-11-25,12.38,2026-01-07,10.68,hold_30d_close,-0.13791825525040396,-0.13791825525040396,-0.13791825525040396
sh.603109,神驰机电,2025-07-16,2025-07-16,28.82,2025-08-26,34.69,hold_30d_close,0.20307800138792492,0.20307800138792492,0.20307800138792492
sh.603111,康尼机电,2025-08-26,2025-08-26,7.47,2025-10-14,8.11,hold_30d_close,0.08507603748326635,0.08507603748326635,0.08507603748326635
sh.603115,海星股份,2025-07-17,2025-07-17,17.67,2025-08-27,18.63,hold_30d_close,0.05372937181663821,0.05372937181663821,-0.0126127956204444
sh.603115,海星股份,2025-10-21,2025-10-21,19.47,2025-12-01,18.19,hold_30d_close,-0.06634216743708261,-0.06634216743708261,-0.0126127956204444
sh.603120,肯特催化,2026-01-28,2026-01-28,47.68,2026-02-13,41.9,hold_30d_close,-0.1218248322147651,-0.1218248322147651,-0.1218248322147651
sh.603125,常青科技,2025-07-01,2025-07-01,18.98,2025-08-11,17.28,hold_30d_close,-0.09016796628029496,-0.09016796628029496,-0.09016796628029496
sh.603126,中材节能,2025-08-12,2025-08-12,7.32,2025-09-22,6.61,hold_30d_close,-0.09759453551912563,-0.09759453551912563,-0.09759453551912563
sh.603131,上海沪工,2025-10-27,2025-10-27,24.7,2025-12-05,29.74,hold_30d_close,0.2034485829959513,0.2034485829959513,0.33947536802103817
sh.603131,上海沪工,2025-11-10,2025-11-10,25.91,2025-12-19,29.45,hold_30d_close,0.13602678502508686,0.13602678502508686,0.33947536802103817
sh.603132,金徽股份,2025-06-30,2025-06-30,14.0077178,2025-08-08,13.29746732,hold_30d_close,-0.05130422535211261,-0.05130422535211261,-0.05130422535211261
sh.603135,中重科技,2025-09-17,2025-09-17,12.5,2025-11-05,10.1,hold_30d_close,-0.19260000000000005,-0.19260000000000005,-0.33326791171477077
sh.603135,中重科技,2025-09-25,2025-09-25,11.78,2025-11-13,10.13,hold_30d_close,-0.14066791171477072,-0.14066791171477072,-0.33326791171477077
sh.603139,康惠股份,2025-08-20,2025-08-20,25.05,2025-09-30,22.05,hold_30d_close,-0.12036047904191612,-0.12036047904191612,-0.12036047904191612
sh.603150,万朗磁塑,2025-08-05,2025-08-05,39.01249743,2025-09-15,39.37104987,hold_30d_close,0.008590707173857504,0.008590707173857504,0.008590707173857504
sh.603151,邦基科技,2025-09-02,2025-09-02,26.38649412,2025-10-21,25.59868874,hold_30d_close,-0.03045638699924409,-0.03045638699924409,-0.13730638699924405
sh.603151,邦基科技,2025-09-12,2025-09-12,28.7199936,2025-10-31,25.66849428,hold_30d_close,-0.10684999999999996,-0.10684999999999996,-0.13730638699924405
sh.603153,上海建科,2025-08-18,2025-08-18,21.0,2025-09-26,18.6,hold_30d_close,-0.11488571428571422,-0.11488571428571422,-0.11488571428571422
sh.603155,新亚强,2025-06-23,2025-06-23,14.92853791,2025-08-01,15.51299958,hold_30d_close,0.038550630391506344,0.038550630391506344,-0.30889198995969774
sh.603155,新亚强,2025-06-24,2025-06-24,17.24657233,2025-08-04,15.60215475,hold_30d_close,-0.09594750143595628,-0.09594750143595628,-0.30889198995969774
sh.603155,新亚强,2025-08-15,2025-08-15,18.66314892,2025-09-25,15.79037122,hold_30d_close,-0.1545278131634819,-0.1545278131634819,-0.30889198995969774
sh.603155,新亚强,2025-11-26,2025-11-26,19.82,2026-01-08,17.91,hold_30d_close,-0.09696730575176589,-0.09696730575176589,-0.30889198995969774
sh.603156,养元饮品,2025-09-25,2025-09-25,24.4,2025-11-13,27.61,hold_30d_close,0.13095737704918048,0.13095737704918048,0.11223370967178169
sh.603156,养元饮品,2025-09-26,2025-09-26,28.14,2025-11-14,27.63,hold_30d_close,-0.01872366737739879,-0.01872366737739879,0.11223370967178169
sh.603158,腾龙股份,2025-08-14,2025-08-14,10.0,2025-09-24,11.2,hold_30d_close,0.11939999999999988,0.11939999999999988,0.11939999999999988
sh.603161,科华控股,2026-01-16,2026-01-16,15.58,2026-02-13,16.12,hold_30d_close,0.03405982028241332,0.03405982028241332,0.03405982028241332
sh.603162,海通发展,2025-10-17,2025-10-17,10.4413812,2025-11-27,11.357991,hold_30d_close,0.08718625954198471,0.08718625954198471,0.08818802555950853
sh.603162,海通发展,2026-01-30,2026-01-30,14.3070834,2026-02-13,14.33,hold_30d_close,0.0010017660175238204,0.0010017660175238204,0.08818802555950853
sh.603163,圣晖集成,2025-08-04,2025-08-04,33.92323185,2025-09-12,48.59,hold_30d_close,0.43175173508387304,0.43175173508387304,0.619012431601286
sh.603163,圣晖集成,2025-11-04,2025-11-04,50.25,2025-12-15,59.69,hold_30d_close,0.187260696517413,0.187260696517413,0.619012431601286
sh.603165,荣晟环保,2025-07-22,2025-07-22,11.9661312,2025-09-01,11.3584761,hold_30d_close,-0.05138124999999989,-0.05138124999999989,-0.05138124999999989
sh.603166,福达股份,2025-09-24,2025-09-24,20.6,2025-11-12,14.72,hold_30d_close,-0.28603689320388354,-0.28603689320388354,-0.28603689320388354
sh.603169,兰石重装,2025-10-31,2025-10-31,9.25,2025-12-11,9.83,hold_30d_close,0.062102702702702725,0.062102702702702725,0.07215129902409675
sh.603169,兰石重装,2025-11-04,2025-11-04,10.33,2025-12-15,10.44,hold_30d_close,0.010048596321394033,0.010048596321394033,0.07215129902409675
sh.603176,汇通集团,2025-06-06,2025-06-06,5.3776872,2025-07-17,5.73,hold_30d_close,0.06491381419134983,0.06491381419134983,0.16512682232143092
sh.603176,汇通集团,2025-07-14,2025-07-14,6.15,2025-08-22,6.77,hold_30d_close,0.10021300813008109,0.10021300813008109,0.16512682232143092
sh.603177,德创环保,2025-08-27,2025-08-27,11.98,2025-10-15,11.8,hold_30d_close,-0.015625041736226985,-0.015625041736226985,-0.015625041736226985
sh.603178,圣龙股份,2025-09-05,2025-09-05,20.0,2025-10-24,22.88,hold_30d_close,0.14339999999999992,0.14339999999999992,-0.09627563025210095
sh.603178,圣龙股份,2025-10-27,2025-10-27,23.8,2025-12-05,18.11,hold_30d_close,-0.23967563025210087,-0.23967563025210087,-0.09627563025210095
sh.603181,皇马科技,2025-08-06,2025-08-06,15.0,2025-09-16,16.81,hold_30d_close,0.12006666666666647,0.12006666666666647,0.12006666666666647
sh.603185,弘元绿能,2025-07-09,2025-07-09,16.6,2025-08-19,20.65,hold_30d_close,0.24337590361445754,0.24337590361445754,0.24337590361445754
sh.603188,亚邦股份,2025-04-14,2025-04-14,4.04,2025-05-28,4.04,hold_30d_close,-0.0006,-0.0006,-0.05893672055427249
sh.603188,亚邦股份,2025-04-15,2025-04-15,4.33,2025-05-29,4.08,hold_30d_close,-0.058336720554272484,-0.058336720554272484,-0.05893672055427249
sh.603189,网达软件,2025-10-09,2025-10-09,24.8,2025-11-19,21.73,hold_30d_close,-0.12439032258064515,-0.12439032258064515,-0.12439032258064515
sh.603192,汇得科技,2025-08-19,2025-08-19,24.96,2025-09-29,21.36,hold_30d_close,-0.14483076923076926,-0.14483076923076926,-0.14483076923076926
sh.603196,日播时尚,2025-06-30,2025-06-30,17.19,2025-08-08,19.17,hold_30d_close,0.11458324607329844,0.11458324607329844,0.11458324607329844
sh.603199,九华旅游,2026-01-20,2026-01-20,43.28,2026-02-13,41.18,hold_30d_close,-0.04912125693160814,-0.04912125693160814,-0.04912125693160814
sh.603203,快克智能,2025-07-02,2025-07-02,27.36,2025-08-12,28.43,hold_30d_close,0.03850818713450292,0.03850818713450292,0.03850818713450292
sh.603209,兴通股份,2025-06-23,2025-06-23,18.07,2025-08-01,15.13,hold_30d_close,-0.16330060874377422,-0.16330060874377422,-0.16330060874377422
sh.603211,晋拓股份,2025-08-19,2025-08-19,21.34,2025-09-29,18.84,hold_30d_close,-0.11775089034676663,-0.11775089034676663,-0.11775089034676663
sh.603212,赛伍技术,2025-11-20,2025-11-20,13.84,2025-12-31,14.29,hold_30d_close,0.031914450867052066,0.031914450867052066,0.49218825243517933
sh.603212,赛伍技术,2025-11-28,2025-11-28,13.29,2026-01-12,15.22,hold_30d_close,0.14462197140707306,0.14462197140707306,0.49218825243517933
sh.603212,赛伍技术,2025-12-17,2025-12-17,13.66,2026-01-29,17.98,hold_30d_close,0.3156518301610542,0.3156518301610542,0.49218825243517933
sh.603215,比依股份,2025-09-23,2025-09-23,22.9,2025-11-11,20.93,hold_30d_close,-0.08662620087336244,-0.08662620087336244,-0.08662620087336244
sh.603216,梦天家居,2025-08-12,2025-08-12,16.36,2025-09-22,18.4,hold_30d_close,0.12409437652811721,0.12409437652811721,0.12409437652811721
sh.603220,中贝通信,2026-01-23,2026-01-23,25.25,2026-02-13,26.07,hold_30d_close,0.0318752475247525,0.0318752475247525,0.0318752475247525
sh.603221,爱丽家居,2025-04-08,2025-04-08,11.34502421,2025-05-22,10.77432915,hold_30d_close,-0.05090355594102343,-0.05090355594102343,-0.3512177415576951
sh.603221,爱丽家居,2025-06-05,2025-06-05,11.91571927,2025-07-16,11.22,hold_30d_close,-0.058986678490454206,-0.058986678490454206,-0.3512177415576951
sh.603221,爱丽家居,2025-08-14,2025-08-14,13.93,2025-09-24,12.51,hold_30d_close,-0.1025382627422828,-0.1025382627422828,-0.3512177415576951
sh.603221,爱丽家居,2026-01-06,2026-01-06,14.69,2026-02-13,12.66,hold_30d_close,-0.13878924438393464,-0.13878924438393464,-0.3512177415576951
